spotName,spotId,href
googles,6418e16ee072f8174e028d01,https://www.surfline.com/surf-report/googles/6418e16ee072f8174e028d01
ambohitralanana,6418dc79e072f8771e018196,https://www.surfline.com/surf-report/ambohitralanana/6418dc79e072f8771e018196
black-rocks-mauritius-,6418dcff6478f04687f99873,https://www.surfline.com/surf-report/black-rocks-mauritius-/6418dcff6478f04687f99873
harbour-riviere-noire,6418dd059a43c4a324370ba4,https://www.surfline.com/surf-report/harbour-riviere-noire/6418dd059a43c4a324370ba4
one-eye-s,5842041f4e65fad6a7708d25,https://www.surfline.com/surf-report/one-eye-s/5842041f4e65fad6a7708d25
passe-de-l-ambulante,5842041f4e65fad6a7708d24,https://www.surfline.com/surf-report/passe-de-l-ambulante/5842041f4e65fad6a7708d24
tamarin-bay,5842041f4e65fad6a7708d26,https://www.surfline.com/surf-report/tamarin-bay/5842041f4e65fad6a7708d26
mont-choisy,64bbf84cb218aa694558128c,https://www.surfline.com/surf-report/mont-choisy/64bbf84cb218aa694558128c
passe-jimmy-,6418ebd39a43c47e7a3a274b,https://www.surfline.com/surf-report/passe-jimmy-/6418ebd39a43c47e7a3a274b
la-ferme,6418ebcda34c33c3ec1a89bc,https://www.surfline.com/surf-report/la-ferme/6418ebcda34c33c3ec1a89bc
maconde,6418dd0b970272ff798688ce,https://www.surfline.com/surf-report/maconde/6418dd0b970272ff798688ce
graveyards-mauritius-,6418dcf3a34c33757b176d3c,https://www.surfline.com/surf-report/graveyards-mauritius-/6418dcf3a34c33757b176d3c
il-t-sancho,6418dcf9e072f80b14019c7b,https://www.surfline.com/surf-report/il-t-sancho/6418dcf9e072f80b14019c7b
souillac,5842041f4e65fad6a7708d22,https://www.surfline.com/surf-report/souillac/5842041f4e65fad6a7708d22
paloma,640a0dde4519054bfb906049,https://www.surfline.com/surf-report/paloma/640a0dde4519054bfb906049
bouznika-plage,5842041f4e65fad6a7708cfb,https://www.surfline.com/surf-report/bouznika-plage/5842041f4e65fad6a7708cfb
oued-cherrat,5842041f4e65fad6a7708cfc,https://www.surfline.com/surf-report/oued-cherrat/5842041f4e65fad6a7708cfc
ain-diab,640a0de1e92030a571918fb7,https://www.surfline.com/surf-report/ain-diab/640a0de1e92030a571918fb7
choudir,640a1525e920306a21935b75,https://www.surfline.com/surf-report/choudir/640a1525e920306a21935b75
eden-island,640a1526451905d25d922e23,https://www.surfline.com/surf-report/eden-island/640a1526451905d25d922e23
loualja,640a15274eb375311989dc6b,https://www.surfline.com/surf-report/loualja/640a15274eb375311989dc6b
pont-blondin,6630f3442c6d8722b4ea6b6d,https://www.surfline.com/surf-report/pont-blondin/6630f3442c6d8722b4ea6b6d
jack-beach,640a0dda606c459820a45317,https://www.surfline.com/surf-report/jack-beach/640a0dda606c459820a45317
plage-half-moon,63a4479b431b0df32ddb09c2,https://www.surfline.com/surf-report/plage-half-moon/63a4479b431b0df32ddb09c2
douar-el-haitat,640a157eb6d769063846ca2c,https://www.surfline.com/surf-report/douar-el-haitat/640a157eb6d769063846ca2c
el-mkitaa,640a157b99dd443633f8c281,https://www.surfline.com/surf-report/el-mkitaa/640a157b99dd443633f8c281
sidi-abed,640a155ce9203031c3936900,https://www.surfline.com/surf-report/sidi-abed/640a155ce9203031c3936900
fetissa,640a15804eb37528fd89f192,https://www.surfline.com/surf-report/fetissa/640a15804eb37528fd89f192
el-jadida,640a1559b6d769df0f46c14a,https://www.surfline.com/surf-report/el-jadida/640a1559b6d769df0f46c14a
oulad-ghanem,640a157cb6d7690a9e46c997,https://www.surfline.com/surf-report/oulad-ghanem/640a157cb6d7690a9e46c997
el-oualidia,640a154f606c455089a62b0a,https://www.surfline.com/surf-report/el-oualidia/640a154f606c455089a62b0a
sidi-bouzid,640a155b4eb3752d0689e89d,https://www.surfline.com/surf-report/sidi-bouzid/640a155b4eb3752d0689e89d
plage-azemmour,640a156bb6d769a0fe46c597,https://www.surfline.com/surf-report/plage-azemmour/640a156bb6d769a0fe46c597
haouzia,640a1557e920302b489367dd,https://www.surfline.com/surf-report/haouzia/640a1557e920302b489367dd
plage-blanche,640a1598606c4539b0a63d40,https://www.surfline.com/surf-report/plage-blanche/640a1598606c4539b0a63d40
boats-point,640a15964519053c41924962,https://www.surfline.com/surf-report/boats-point/640a15964519053c41924962
id-bouchini,640a15a5e92030d501937a9c,https://www.surfline.com/surf-report/id-bouchini/640a15a5e92030d501937a9c
mirleft,640a159299dd44c72bf8c8d5,https://www.surfline.com/surf-report/mirleft/640a159299dd44c72bf8c8d5
sidi-ifni,640a15954519059160924906,https://www.surfline.com/surf-report/sidi-ifni/640a15954519059160924906
legzira,640a1593606c459b16a63c57,https://www.surfline.com/surf-report/legzira/640a1593606c459b16a63c57
playa-de-tamajarusch,640a15a299dd443fe8f8cc83,https://www.surfline.com/surf-report/playa-de-tamajarusch/640a15a299dd443fe8f8cc83
el-ouatia,640a15a0b6d769797b46d2c0,https://www.surfline.com/surf-report/el-ouatia/640a15a0b6d769797b46d2c0
tan-tan-plage,640a15994519058646924a13,https://www.surfline.com/surf-report/tan-tan-plage/640a15994519058646924a13
lkarkoura,640a15664519050cd8923d4c,https://www.surfline.com/surf-report/lkarkoura/640a15664519050cd8923d4c
ord-omar,640a1578e920306d73936f81,https://www.surfline.com/surf-report/ord-omar/640a1578e920306d73936f81
essaouira,628d058cf72b45289820e650,https://www.surfline.com/surf-report/essaouira/628d058cf72b45289820e650
and-tikinet,640a156999dd44409ef8be33,https://www.surfline.com/surf-report/and-tikinet/640a156999dd44409ef8be33
cap-sim,640a1555606c4574a4a62c86,https://www.surfline.com/surf-report/cap-sim/640a1555606c4574a4a62c86
el-ma-lahlou,640a1568606c45f862a63103,https://www.surfline.com/surf-report/el-ma-lahlou/640a1568606c45f862a63103
tagrioualet,640a157ae920301c8a936ff1,https://www.surfline.com/surf-report/tagrioualet/640a157ae920301c8a936ff1
ouljat-oulad-ali,640a156d606c452527a63244,https://www.surfline.com/surf-report/ouljat-oulad-ali/640a156d606c452527a63244
tassaksout-n-tahna,640a1573451905721a924012,https://www.surfline.com/surf-report/tassaksout-n-tahna/640a1573451905721a924012
tafedna,640a15524519054e3b923865,https://www.surfline.com/surf-report/tafedna/640a15524519054e3b923865
plage-takaouch,640a1576606c4579e4a63479,https://www.surfline.com/surf-report/plage-takaouch/640a1576606c4579e4a63479
plage-azrou,640a157499dd444baef8c0d1,https://www.surfline.com/surf-report/plage-azrou/640a157499dd444baef8c0d1
mgad-jmel,640a155ee920303c24936980,https://www.surfline.com/surf-report/mgad-jmel/640a155ee920303c24936980
ouljat-oulad-said,640a157199dd440957f8c005,https://www.surfline.com/surf-report/ouljat-oulad-said/640a157199dd440957f8c005
azalai-beach,640a156199dd44a2e8f8bc24,https://www.surfline.com/surf-report/azalai-beach/640a156199dd44a2e8f8bc24
sidi-kaouki,640a15544eb375258989e6fe,https://www.surfline.com/surf-report/sidi-kaouki/640a15544eb375258989e6fe
lbarkou,640a155f4eb375e2f089e9f5,https://www.surfline.com/surf-report/lbarkou/640a155f4eb375e2f089e9f5
imouftas,640a156399dd44cef1f8bc9d,https://www.surfline.com/surf-report/imouftas/640a156399dd44cef1f8bc9d
iftane,640a1565606c456bc9a63037,https://www.surfline.com/surf-report/iftane/640a1565606c456bc9a63037
ouljat-ezzaouia,640a156f4eb375805d89eda9,https://www.surfline.com/surf-report/ouljat-ezzaouia/640a156f4eb375805d89eda9
dique-sur,640a154ab6d76906e846bd6d,https://www.surfline.com/surf-report/dique-sur/640a154ab6d76906e846bd6d
la-izquierda,640a1546b6d7692a6446bc1a,https://www.surfline.com/surf-report/la-izquierda/640a1546b6d7692a6446bc1a
plage-harch,640a151e606c452e11a61f31,https://www.surfline.com/surf-report/plage-harch/640a151e606c452e11a61f31
plage-club-asasoon,640a152c606c451cf9a62279,https://www.surfline.com/surf-report/plage-club-asasoon/640a152c606c451cf9a62279
plage-tanda,640a153299dd44010af8b098,https://www.surfline.com/surf-report/plage-tanda/640a153299dd44010af8b098
plage-de-skhirat,640a12754519058d799184cb,https://www.surfline.com/surf-report/plage-de-skhirat/640a12754519058d799184cb
hofret-jmal,640a15214eb375080089daf5,https://www.surfline.com/surf-report/hofret-jmal/640a15214eb375080089daf5
kofe-hmam,640a15204eb375484189da92,https://www.surfline.com/surf-report/kofe-hmam/640a15204eb375484189da92
marsat-gaayad,640a153c4eb37582a189e0fc,https://www.surfline.com/surf-report/marsat-gaayad/640a153c4eb37582a189e0fc
hjar-lamaarrad,640a1523b6d769c08546b41c,https://www.surfline.com/surf-report/hjar-lamaarrad/640a1523b6d769c08546b41c
plage-de-temara,640a151bb6d7694bc046b20d,https://www.surfline.com/surf-report/plage-de-temara/640a151bb6d7694bc046b20d
plage-sidi-boughaba,640a1530e920306182935e2e,https://www.surfline.com/surf-report/plage-sidi-boughaba/640a1530e920306182935e2e
plage-des-nations,640a152f606c453778a62322,https://www.surfline.com/surf-report/plage-des-nations/640a152f606c453778a62322
mehdya-plage,640a0dd84eb375bf28880e92,https://www.surfline.com/surf-report/mehdya-plage/640a0dd84eb375bf28880e92
plage-chelihate,640a1539e9203031f4936043,https://www.surfline.com/surf-report/plage-chelihate/640a1539e9203031f4936043
moulay-bousselham,6050c825384cc5b55b7a8b1c,https://www.surfline.com/surf-report/moulay-bousselham/6050c825384cc5b55b7a8b1c
plage-les-princesses,631e373919dc5f6072757fb4,https://www.surfline.com/surf-report/plage-les-princesses/631e373919dc5f6072757fb4
doura,5842041f4e65fad6a7708cfe,https://www.surfline.com/surf-report/doura/5842041f4e65fad6a7708cfe
imsouane-cathedral-point-,640a15514eb375465689e63f,https://www.surfline.com/surf-report/imsouane-cathedral-point-/640a15514eb375465689e63f
imsouane-the-bay-,58bdf7c682d034001252e3d6,https://www.surfline.com/surf-report/imsouane-the-bay-/58bdf7c682d034001252e3d6
agadir,640a15894eb37585c389f4cb,https://www.surfline.com/surf-report/agadir/640a15894eb37585c389f4cb
anza,6630f205bfb5be737c505405,https://www.surfline.com/surf-report/anza/6630f205bfb5be737c505405
tamri,628d05f73a8e9823fa9812d1,https://www.surfline.com/surf-report/tamri/628d05f73a8e9823fa9812d1
amane-imodane,640a15a899dd44046bf8cdd6,https://www.surfline.com/surf-report/amane-imodane/640a15a899dd44046bf8cdd6
azrau-zouggaghne,640a15a6606c452daea640b7,https://www.surfline.com/surf-report/azrau-zouggaghne/640a15a6606c452daea640b7
panorama-point,640a158899dd441bfaf8c663,https://www.surfline.com/surf-report/panorama-point/640a158899dd441bfaf8c663
sidi-rbat,640a1590606c45828fa63b89,https://www.surfline.com/surf-report/sidi-rbat/640a1590606c45828fa63b89
banana-point,640a1581606c454baaa63732,https://www.surfline.com/surf-report/banana-point/640a1581606c454baaa63732
devils-rock,640a158399dd447e65f8c472,https://www.surfline.com/surf-report/devils-rock/640a158399dd447e65f8c472
spiders,640a158499dd446cccf8c51b,https://www.surfline.com/surf-report/spiders/640a158499dd446cccf8c51b
tifnit,640a158b4519057ae39246b6,https://www.surfline.com/surf-report/tifnit/640a158b4519057ae39246b6
sidi-moussa-d-aglou,640a159f99dd44d9fff8cbb7,https://www.surfline.com/surf-report/sidi-moussa-d-aglou/640a159f99dd44d9fff8cbb7
plage-sfiha,640a1533606c45e77aa6241b,https://www.surfline.com/surf-report/plage-sfiha/640a1533606c45e77aa6241b
plage-souani-sfiha,640a151cb6d769212046b27d,https://www.surfline.com/surf-report/plage-souani-sfiha/640a151cb6d769212046b27d
eden-plage,6418e39b970272d9ec87eba7,https://www.surfline.com/surf-report/eden-plage/6418e39b970272d9ec87eba7
plage-el-amine,6418e3a19702720d5587ece4,https://www.surfline.com/surf-report/plage-el-amine/6418e3a19702720d5587ece4
playa-del-tarajal,640f14886d5ecc7aaf53c8d1,https://www.surfline.com/surf-report/playa-del-tarajal/640f14886d5ecc7aaf53c8d1
plage-mhibet,640a1529e92030a6ee935c93,https://www.surfline.com/surf-report/plage-mhibet/640a1529e92030a6ee935c93
plage-tayt,640a152a99dd445e47f8aefa,https://www.surfline.com/surf-report/plage-tayt/640a152a99dd445e47f8aefa
larrache,640a0ddcb6d7691a4544e704,https://www.surfline.com/surf-report/larrache/640a0ddcb6d7691a4544e704
plage-ras-rmel,640a1538b6d76965e446b8da,https://www.surfline.com/surf-report/plage-ras-rmel/640a1538b6d76965e446b8da
plage-taghassa,640a153b99dd44ff3df8b2a9,https://www.surfline.com/surf-report/plage-taghassa/640a153b99dd44ff3df8b2a9
plage-oued-allyene,640f14b4d19c66e69371b66a,https://www.surfline.com/surf-report/plage-oued-allyene/640f14b4d19c66e69371b66a
plage-oued-lihoud,640a1535b6d769d99e46b830,https://www.surfline.com/surf-report/plage-oued-lihoud/640a1535b6d769d99e46b830
cap-spartel,640a0ddf606c45d7eca45467,https://www.surfline.com/surf-report/cap-spartel/640a0ddf606c45d7eca45467
plage-sol,640a154199dd444ff9f8b3f2,https://www.surfline.com/surf-report/plage-sol/640a154199dd444ff9f8b3f2
plage-de-sidi-kacem,640a1277b6d769dee1460cc3,https://www.surfline.com/surf-report/plage-de-sidi-kacem/640a1277b6d769dee1460cc3
briech,640a0dd7606c45769ba45233,https://www.surfline.com/surf-report/briech/640a0dd7606c45769ba45233
achakar,640a1543606c456c66a62785,https://www.surfline.com/surf-report/achakar/640a1543606c456c66a62785
martil,640a1536e92030bc03935f96,https://www.surfline.com/surf-report/martil/640a1536e92030bc03935f96
plage-sbae-bibane,640a153e606c458f35a62663,https://www.surfline.com/surf-report/plage-sbae-bibane/640a153e606c458f35a62663
plage-torres,640a1540606c4516a7a626d5,https://www.surfline.com/surf-report/plage-torres/640a1540606c4516a7a626d5
mrah-sebiti,640a152db6d769483446b68d,https://www.surfline.com/surf-report/mrah-sebiti/640a152db6d769483446b68d
praia-correia,640a1e1f4eb375f90f8c0ec3,https://www.surfline.com/surf-report/praia-correia/640a1e1f4eb375f90f8c0ec3
praia-de-chidenguele,640a1e1ab6d769db8948e5ff,https://www.surfline.com/surf-report/praia-de-chidenguele/640a1e1ab6d769db8948e5ff
praia-sepulveda,640a1e2799dd4417f0fae48b,https://www.surfline.com/surf-report/praia-sepulveda/640a1e2799dd4417f0fae48b
quissico,584204214e65fad6a7709c96,https://www.surfline.com/surf-report/quissico/584204214e65fad6a7709c96
praia-manhame,640a1e2299dd44c100fae30d,https://www.surfline.com/surf-report/praia-manhame/640a1e2299dd44c100fae30d
pomene,664798fff61d5ee5954a3c19,https://www.surfline.com/surf-report/pomene/664798fff61d5ee5954a3c19
praia-de-massinga,640a1e23b6d769f86f48e7f2,https://www.surfline.com/surf-report/praia-de-massinga/640a1e23b6d769f86f48e7f2
barra-beach,584204214e65fad6a7709c95,https://www.surfline.com/surf-report/barra-beach/584204214e65fad6a7709c95
